id,date,hour,member_id,restaurant_id,total_order
1941,2020-01-10,21:56:00.0000000,2,8,208.86
1942,2020-01-10,21:56:00.0000000,168,28,183.22
1943,2020-01-10,21:57:00.0000000,64,26,167.70999999999998
1944,2020-01-10,21:59:00.0000000,92,18,86.66
1945,2020-01-10,22:11:00.0000000,123,3,91.06
1946,2020-01-10,22:22:00.0000000,116,6,84.37
1947,2020-01-10,22:27:00.0000000,129,13,93.76
1948,2020-01-10,22:35:00.0000000,1,30,138.65
1949,2020-01-10,22:44:00.0000000,20,28,107.98
1950,2020-01-10,22:47:00.0000000,64,3,34.91
1951,2020-01-10,22:56:00.0000000,171,26,190.81
1952,2020-01-10,22:57:00.0000000,65,20,129.96
1953,2020-01-10,23:02:00.0000000,151,11,62.16
1954,2020-01-10,23:06:00.0000000,48,22,157.22
1955,2020-01-10,23:10:00.0000000,158,21,122.25
1956,2020-01-10,23:48:00.0000000,88,14,181.17
1957,2020-01-11,11:01:00.0000000,174,8,294.39
1958,2020-01-11,11:01:00.0000000,92,26,104.3
1959,2020-01-11,11:02:00.0000000,7,11,0.0
1960,2020-01-11,11:06:00.0000000,147,28,24.43
1961,2020-01-11,11:07:00.0000000,148,27,194.59
1962,2020-01-11,11:10:00.0000000,70,12,117.11
1963,2020-01-11,11:15:00.0000000,63,2,0.0
1964,2020-01-11,11:16:00.0000000,23,12,168.01999999999998
1965,2020-01-11,11:25:00.0000000,34,28,0.0
1966,2020-01-11,11:26:00.0000000,43,24,0.0
1967,2020-01-11,11:29:00.0000000,168,16,30.36
1968,2020-01-11,11:33:00.0000000,149,3,69.8
1969,2020-01-11,11:41:00.0000000,8,21,132.70999999999998
1970,2020-01-11,11:45:00.0000000,147,21,127.98
1971,2020-01-11,11:51:00.0000000,40,9,36.37
1972,2020-01-11,11:56:00.0000000,117,13,109.89
1973,2020-01-11,11:56:00.0000000,38,18,0.0
1974,2020-01-11,11:56:00.0000000,161,5,99.18
1975,2020-01-11,11:57:00.0000000,166,11,122.98
1976,2020-01-11,11:57:00.0000000,88,24,0.0
1977,2020-01-11,11:58:00.0000000,4,12,95.05
1978,2020-01-11,12:03:00.0000000,151,30,107.56
1979,2020-01-11,12:10:00.0000000,13,1,97.52
1980,2020-01-11,12:14:00.0000000,16,27,0.0
1981,2020-01-11,12:15:00.0000000,134,11,201.12
1982,2020-01-11,12:16:00.0000000,8,10,141.82999999999998
1983,2020-01-11,12:20:00.0000000,171,20,67.02
1984,2020-01-11,12:21:00.0000000,122,23,0.0
1985,2020-01-11,12:23:00.0000000,40,4,70.79
1986,2020-01-11,12:24:00.0000000,124,29,0.0
1987,2020-01-11,12:28:00.0000000,186,29,112.79
1988,2020-01-11,12:31:00.0000000,154,23,145.91
1989,2020-01-11,12:33:00.0000000,48,26,91.18
1990,2020-01-11,12:36:00.0000000,93,30,70.82
1991,2020-01-11,12:37:00.0000000,181,19,172.66
1992,2020-01-11,12:42:00.0000000,164,8,37.08
1993,2020-01-11,12:43:00.0000000,65,13,76.28
1994,2020-01-11,12:44:00.0000000,1,23,59.81
1995,2020-01-11,12:44:00.0000000,18,20,147.07999999999998
1996,2020-01-11,12:45:00.0000000,34,10,157.19
1997,2020-01-11,12:45:00.0000000,19,29,110.03
1998,2020-01-11,12:46:00.0000000,168,3,129.12
1999,2020-01-11,12:46:00.0000000,142,24,222.65
2000,2020-01-11,12:47:00.0000000,167,27,235.54
2001,2020-01-11,12:50:00.0000000,2,28,38.43
2002,2020-01-11,12:53:00.0000000,98,21,38.73
2003,2020-01-11,12:57:00.0000000,70,7,63.62
2004,2020-01-11,12:58:00.0000000,60,14,110.89
2005,2020-01-11,12:59:00.0000000,37,15,117.26
2006,2020-01-11,13:00:00.0000000,134,16,23.77
2007,2020-01-11,13:04:00.0000000,107,8,0.0
2008,2020-01-11,13:06:00.0000000,174,6,44.59
2009,2020-01-11,13:08:00.0000000,119,1,84.49
2010,2020-01-11,13:09:00.0000000,103,20,74.62
2011,2020-01-11,13:11:00.0000000,132,2,113.32999999999998
2012,2020-01-11,13:13:00.0000000,105,20,94.0
2013,2020-01-11,13:15:00.0000000,15,7,144.26999999999998
2014,2020-01-11,13:15:00.0000000,192,17,123.08
2015,2020-01-11,13:17:00.0000000,74,19,38.96
2016,2020-01-11,13:20:00.0000000,42,28,99.81
2017,2020-01-11,13:20:00.0000000,187,10,243.58000000000004
2018,2020-01-11,13:22:00.0000000,164,13,104.12
2019,2020-01-11,13:23:00.0000000,40,17,112.41
2020,2020-01-11,13:27:00.0000000,1,12,80.81
2021,2020-01-11,13:28:00.0000000,36,1,55.17
2022,2020-01-11,13:32:00.0000000,133,28,0.0
2023,2020-01-11,13:34:00.0000000,24,21,48.31
2024,2020-01-11,13:34:00.0000000,188,5,40.59
2025,2020-01-11,13:34:00.0000000,15,29,153.24
2026,2020-01-11,13:36:00.0000000,196,16,32.18
2027,2020-01-11,13:37:00.0000000,197,8,37.08
2028,2020-01-11,13:37:00.0000000,87,13,52.28
2029,2020-01-11,13:40:00.0000000,171,14,73.51
2030,2020-01-11,13:40:00.0000000,59,16,196.22000000000003
2031,2020-01-11,13:40:00.0000000,24,12,41.07
2032,2020-01-11,13:41:00.0000000,5,11,102.41
2033,2020-01-11,13:44:00.0000000,183,25,186.14
2034,2020-01-11,13:44:00.0000000,125,17,64.69
2035,2020-01-11,13:46:00.0000000,60,8,80.69
2036,2020-01-11,13:48:00.0000000,98,26,0.0
2037,2020-01-11,13:48:00.0000000,175,25,102.88
2038,2020-01-11,13:56:00.0000000,97,9,0.0
2039,2020-01-11,14:00:00.0000000,159,24,35.94
2040,2020-01-11,14:04:00.0000000,108,30,138.20999999999998
2041,2020-01-11,14:39:00.0000000,177,23,95.27
2042,2020-01-11,14:47:00.0000000,165,6,50.3
2043,2020-01-11,14:47:00.0000000,27,26,114.71
2044,2020-01-11,14:51:00.0000000,9,4,50.87
2045,2020-01-11,14:55:00.0000000,91,3,103.31
2046,2020-01-11,14:56:00.0000000,131,2,56.58
2047,2020-01-11,15:04:00.0000000,41,5,64.08
2048,2020-01-11,15:13:00.0000000,7,20,244.84
2049,2020-01-11,15:14:00.0000000,159,2,102.58
2050,2020-01-11,15:36:00.0000000,63,22,71.02
2051,2020-01-11,16:00:00.0000000,107,2,171.73000000000002
2052,2020-01-11,16:17:00.0000000,178,2,45.35
2053,2020-01-11,16:54:00.0000000,13,9,50.01
2054,2020-01-11,16:56:00.0000000,43,2,113.53
2055,2020-01-11,17:04:00.0000000,78,8,37.08
2056,2020-01-11,17:33:00.0000000,67,23,68.21000000000001
2057,2020-01-11,17:53:00.0000000,190,14,0.0
2058,2020-01-11,18:23:00.0000000,137,25,39.04
2059,2020-01-11,18:32:00.0000000,45,19,61.73
2060,2020-01-11,18:45:00.0000000,69,25,74.78
2061,2020-01-11,18:57:00.0000000,86,9,129.16
2062,2020-01-11,19:02:00.0000000,34,6,112.59
2063,2020-01-11,19:03:00.0000000,196,25,62.5
2064,2020-01-11,19:04:00.0000000,40,10,211.83000000000004
2065,2020-01-11,19:04:00.0000000,140,29,0.0
2066,2020-01-11,19:05:00.0000000,158,28,0.0
2067,2020-01-11,19:07:00.0000000,40,6,31.18
2068,2020-01-11,19:11:00.0000000,120,15,97.23
2069,2020-01-11,19:16:00.0000000,72,30,104.0
2070,2020-01-11,19:19:00.0000000,59,28,0.0
2071,2020-01-11,19:20:00.0000000,125,5,92.38
2072,2020-01-11,19:33:00.0000000,64,9,159.98000000000002
2073,2020-01-11,19:41:00.0000000,166,18,58.87
2074,2020-01-11,19:43:00.0000000,104,7,71.06
2075,2020-01-11,19:43:00.0000000,78,29,30.08
2076,2020-01-11,19:43:00.0000000,142,27,0.0
2077,2020-01-11,19:43:00.0000000,72,2,24.67
2078,2020-01-11,19:52:00.0000000,102,29,0.0
2079,2020-01-11,19:53:00.0000000,175,4,150.98000000000002
2080,2020-01-11,19:54:00.0000000,150,11,43.96
2081,2020-01-11,20:02:00.0000000,121,16,190.5
2082,2020-01-11,20:03:00.0000000,188,23,37.24
2083,2020-01-11,20:04:00.0000000,114,1,104.87
2084,2020-01-11,20:10:00.0000000,61,10,274.70000000000005
2085,2020-01-11,20:10:00.0000000,154,4,0.0
2086,2020-01-11,20:11:00.0000000,178,10,154.79000000000002
2087,2020-01-11,20:12:00.0000000,79,13,0.0
2088,2020-01-11,20:12:00.0000000,13,18,0.0
2089,2020-01-11,20:15:00.0000000,106,22,0.0
2090,2020-01-11,20:22:00.0000000,115,30,122.82
2091,2020-01-11,20:23:00.0000000,187,18,0.0
2092,2020-01-11,20:24:00.0000000,19,4,90.93
2093,2020-01-11,20:24:00.0000000,199,13,107.23
2094,2020-01-11,20:28:00.0000000,192,6,112.66
2095,2020-01-11,20:28:00.0000000,49,25,144.26999999999998
2096,2020-01-11,20:29:00.0000000,113,30,230.79
2097,2020-01-11,20:29:00.0000000,106,1,161.99
2098,2020-01-11,20:31:00.0000000,40,19,92.45
2099,2020-01-11,20:31:00.0000000,33,24,35.94
2100,2020-01-11,20:32:00.0000000,112,12,21.74
2101,2020-01-11,20:36:00.0000000,18,6,39.17
2102,2020-01-11,20:36:00.0000000,118,21,38.73
2103,2020-01-11,20:39:00.0000000,177,18,109.33
2104,2020-01-11,20:40:00.0000000,175,15,39.36
2105,2020-01-11,20:40:00.0000000,39,5,132.58999999999995
2106,2020-01-11,20:41:00.0000000,99,6,0.0
2107,2020-01-11,20:48:00.0000000,70,5,0.0
2108,2020-01-11,20:49:00.0000000,78,12,53.98
2109,2020-01-11,20:55:00.0000000,180,7,20.82
2110,2020-01-11,20:56:00.0000000,31,15,121.27
2111,2020-01-11,20:56:00.0000000,185,14,48.95
2112,2020-01-11,20:57:00.0000000,77,19,22.77
2113,2020-01-11,20:58:00.0000000,130,6,53.75
2114,2020-01-11,21:01:00.0000000,15,24,30.68
2115,2020-01-11,21:04:00.0000000,130,19,0.0
2116,2020-01-11,21:16:00.0000000,75,9,0.0
2117,2020-01-11,21:17:00.0000000,188,15,52.89
2118,2020-01-11,21:21:00.0000000,67,13,39.91
2119,2020-01-11,21:22:00.0000000,41,26,48.23
2120,2020-01-11,21:23:00.0000000,167,5,31.07
2121,2020-01-11,21:24:00.0000000,153,28,219.61
2122,2020-01-11,21:24:00.0000000,106,30,113.43
2123,2020-01-11,21:25:00.0000000,162,11,159.21
2124,2020-01-11,21:28:00.0000000,75,11,187.31
2125,2020-01-11,21:34:00.0000000,6,22,71.02
2126,2020-01-11,21:35:00.0000000,134,3,34.91
2127,2020-01-11,21:36:00.0000000,191,3,113.36
2128,2020-01-11,21:38:00.0000000,18,24,35.94
2129,2020-01-11,21:39:00.0000000,37,6,0.0
2130,2020-01-11,21:43:00.0000000,147,7,113.24
2131,2020-01-11,21:43:00.0000000,91,15,0.0
2132,2020-01-11,21:45:00.0000000,91,11,127.6
2133,2020-01-11,21:46:00.0000000,18,30,191.16
2134,2020-01-11,21:52:00.0000000,12,3,68.4
2135,2020-01-11,21:52:00.0000000,61,6,120.65
2136,2020-01-11,21:53:00.0000000,9,22,111.18
2137,2020-01-11,21:58:00.0000000,110,27,235.6
2138,2020-01-11,21:59:00.0000000,97,5,132.14
2139,2020-01-11,22:20:00.0000000,22,21,164.73
2140,2020-01-11,22:23:00.0000000,10,23,135.84
2141,2020-01-11,22:32:00.0000000,113,29,128.86
2142,2020-01-11,22:32:00.0000000,152,27,161.1
2143,2020-01-11,22:56:00.0000000,158,20,57.75
2144,2020-01-11,23:18:00.0000000,72,8,78.81
2145,2020-01-11,23:25:00.0000000,175,22,83.43
2146,2020-01-11,23:35:00.0000000,43,26,20.5
2147,2020-01-11,23:40:00.0000000,138,18,109.33
2148,2020-01-12,11:01:00.0000000,116,3,80.94
2149,2020-01-12,11:04:00.0000000,116,11,164.57
2150,2020-01-12,11:05:00.0000000,124,21,115.34
2151,2020-01-12,11:12:00.0000000,200,11,58.45
2152,2020-01-12,11:13:00.0000000,6,3,21.26
2153,2020-01-12,11:15:00.0000000,126,7,87.02
2154,2020-01-12,11:17:00.0000000,51,26,196.79
2155,2020-01-12,11:20:00.0000000,193,28,61.14
2156,2020-01-12,11:21:00.0000000,64,17,78.87
2157,2020-01-12,11:23:00.0000000,118,19,62.23
2158,2020-01-12,11:23:00.0000000,73,6,0.0
2159,2020-01-12,11:25:00.0000000,36,8,116.59
2160,2020-01-12,11:26:00.0000000,163,25,0.0
2161,2020-01-12,11:28:00.0000000,98,17,63.31999999999999
2162,2020-01-12,11:28:00.0000000,63,2,163.74
2163,2020-01-12,11:30:00.0000000,119,17,34.3
2164,2020-01-12,11:32:00.0000000,182,17,55.07
2165,2020-01-12,11:32:00.0000000,105,17,92.5
2166,2020-01-12,11:37:00.0000000,114,24,142.83
2167,2020-01-12,11:38:00.0000000,131,30,146.76999999999998
2168,2020-01-12,11:40:00.0000000,35,1,142.76999999999998
2169,2020-01-12,11:47:00.0000000,195,13,154.99
2170,2020-01-12,11:48:00.0000000,69,21,42.85
2171,2020-01-12,11:50:00.0000000,11,28,36.71
2172,2020-01-12,11:54:00.0000000,94,30,31.79
2173,2020-01-12,11:56:00.0000000,26,29,134.3
2174,2020-01-12,11:56:00.0000000,159,23,139.09
2175,2020-01-12,11:57:00.0000000,3,27,30.53
2176,2020-01-12,11:57:00.0000000,51,25,0.0
2177,2020-01-12,11:58:00.0000000,102,27,237.63
2178,2020-01-12,11:59:00.0000000,171,23,61.46
2179,2020-01-12,12:02:00.0000000,76,15,48.7
2180,2020-01-12,12:02:00.0000000,103,20,33.68
2181,2020-01-12,12:04:00.0000000,38,8,136.23
2182,2020-01-12,12:08:00.0000000,47,21,64.13
2183,2020-01-12,12:08:00.0000000,68,14,84.13
2184,2020-01-12,12:15:00.0000000,178,22,99.98
2185,2020-01-12,12:15:00.0000000,54,9,110.25
2186,2020-01-12,12:18:00.0000000,124,19,151.96
2187,2020-01-12,12:20:00.0000000,198,27,30.53
2188,2020-01-12,12:22:00.0000000,130,13,39.87
2189,2020-01-12,12:22:00.0000000,178,29,79.82
2190,2020-01-12,12:23:00.0000000,183,20,37.54
2191,2020-01-12,12:26:00.0000000,120,14,27.42
2192,2020-01-12,12:27:00.0000000,195,21,196.01
2193,2020-01-12,12:27:00.0000000,100,27,0.0
2194,2020-01-12,12:27:00.0000000,17,25,0.0
2195,2020-01-12,12:33:00.0000000,169,20,58.46
2196,2020-01-12,12:33:00.0000000,77,29,58.33
2197,2020-01-12,12:37:00.0000000,186,9,116.05
2198,2020-01-12,12:39:00.0000000,186,22,26.8
2199,2020-01-12,12:40:00.0000000,10,25,162.49
2200,2020-01-12,12:40:00.0000000,55,26,154.76
2201,2020-01-12,12:42:00.0000000,81,6,45.2
2202,2020-01-12,12:44:00.0000000,110,13,0.0
2203,2020-01-12,12:46:00.0000000,116,19,92.18
2204,2020-01-12,12:47:00.0000000,178,30,110.35
2205,2020-01-12,12:48:00.0000000,78,17,53.37
2206,2020-01-12,12:49:00.0000000,15,4,139.13
2207,2020-01-12,13:01:00.0000000,31,22,21.83
2208,2020-01-12,13:02:00.0000000,178,8,64.65
2209,2020-01-12,13:03:00.0000000,48,4,72.42
2210,2020-01-12,13:05:00.0000000,126,22,177.72
2211,2020-01-12,13:11:00.0000000,119,2,206.95
2212,2020-01-12,13:18:00.0000000,102,23,80.02
2213,2020-01-12,13:20:00.0000000,122,19,86.4
2214,2020-01-12,13:21:00.0000000,173,7,116.37
2215,2020-01-12,13:25:00.0000000,119,11,210.97000000000003
2216,2020-01-12,13:29:00.0000000,135,9,81.59
2217,2020-01-12,13:31:00.0000000,122,14,33.52
2218,2020-01-12,13:34:00.0000000,147,28,72.35
2219,2020-01-12,13:35:00.0000000,4,7,95.91
2220,2020-01-12,13:35:00.0000000,134,27,0.0
2221,2020-01-12,13:38:00.0000000,51,13,0.0
2222,2020-01-12,13:42:00.0000000,177,26,31.69
2223,2020-01-12,13:44:00.0000000,6,7,177.45
2224,2020-01-12,13:45:00.0000000,63,2,69.63
2225,2020-01-12,13:48:00.0000000,139,29,23.32
2226,2020-01-12,13:53:00.0000000,106,6,30.34
2227,2020-01-12,13:54:00.0000000,102,6,174.4
2228,2020-01-12,13:55:00.0000000,188,2,60.52
2229,2020-01-12,13:56:00.0000000,27,30,0.0
2230,2020-01-12,13:59:00.0000000,110,9,136.18
2231,2020-01-12,14:12:00.0000000,150,2,91.54
2232,2020-01-12,14:19:00.0000000,158,17,35.48
2233,2020-01-12,14:24:00.0000000,6,25,125.16
2234,2020-01-12,14:28:00.0000000,109,4,103.76
2235,2020-01-12,14:50:00.0000000,130,7,0.0
2236,2020-01-12,14:52:00.0000000,23,29,40.45
2237,2020-01-12,15:11:00.0000000,48,22,189.32
2238,2020-01-12,15:24:00.0000000,127,15,24.35
2239,2020-01-12,15:24:00.0000000,157,9,0.0
2240,2020-01-12,15:30:00.0000000,67,4,178.19
2241,2020-01-12,15:41:00.0000000,88,22,26.59
2242,2020-01-12,15:46:00.0000000,25,20,0.0
2243,2020-01-12,16:06:00.0000000,97,26,148.48000000000002
2244,2020-01-12,16:10:00.0000000,126,24,30.68
2245,2020-01-12,16:16:00.0000000,164,30,107.56
2246,2020-01-12,16:23:00.0000000,71,17,101.12
2247,2020-01-12,16:27:00.0000000,35,16,188.9
2248,2020-01-12,16:34:00.0000000,177,21,119.77
2249,2020-01-12,16:53:00.0000000,114,24,122.22
2250,2020-01-12,16:53:00.0000000,47,20,365.94999999999993
2251,2020-01-12,17:00:00.0000000,70,13,178.02
2252,2020-01-12,17:26:00.0000000,81,20,0.0
2253,2020-01-12,17:28:00.0000000,195,8,144.62
2254,2020-01-12,17:46:00.0000000,159,28,118.29999999999998
2255,2020-01-12,18:10:00.0000000,145,1,112.05
2256,2020-01-12,18:13:00.0000000,86,14,153.32
2257,2020-01-12,18:27:00.0000000,54,25,72.55
2258,2020-01-12,18:34:00.0000000,131,18,115.98
2259,2020-01-12,19:02:00.0000000,89,15,110.6
2260,2020-01-12,19:02:00.0000000,70,30,128.19
2261,2020-01-12,19:02:00.0000000,131,25,102.94
2262,2020-01-12,19:05:00.0000000,157,12,72.0
2263,2020-01-12,19:06:00.0000000,61,24,118.49
2264,2020-01-12,19:06:00.0000000,41,4,178.26
2265,2020-01-12,19:08:00.0000000,196,1,0.0
2266,2020-01-12,19:08:00.0000000,191,26,104.67
2267,2020-01-12,19:10:00.0000000,145,17,93.57999999999998
2268,2020-01-12,19:10:00.0000000,169,12,37.63
2269,2020-01-12,19:11:00.0000000,15,16,39.19
2270,2020-01-12,19:16:00.0000000,157,30,94.99
2271,2020-01-12,19:17:00.0000000,8,11,0.0
2272,2020-01-12,19:18:00.0000000,152,4,52.89
2273,2020-01-12,19:19:00.0000000,124,29,80.9
2274,2020-01-12,19:24:00.0000000,70,8,37.08
2275,2020-01-12,19:28:00.0000000,134,29,0.0
2276,2020-01-12,19:29:00.0000000,93,5,22.29
2277,2020-01-12,19:30:00.0000000,86,14,83.4
2278,2020-01-12,19:30:00.0000000,161,25,75.19
2279,2020-01-12,19:30:00.0000000,26,9,141.61
2280,2020-01-12,19:33:00.0000000,56,5,256.02
2281,2020-01-12,19:33:00.0000000,25,21,77.29
2282,2020-01-12,19:34:00.0000000,160,7,166.03
2283,2020-01-12,19:35:00.0000000,136,15,64.12
2284,2020-01-12,19:36:00.0000000,54,20,70.33
2285,2020-01-12,19:39:00.0000000,163,19,70.88
2286,2020-01-12,19:39:00.0000000,191,18,56.7
2287,2020-01-12,19:39:00.0000000,24,8,63.72
2288,2020-01-12,19:42:00.0000000,55,3,21.26
2289,2020-01-12,19:50:00.0000000,181,8,0.0
2290,2020-01-12,19:52:00.0000000,184,23,48.23
2291,2020-01-12,19:55:00.0000000,67,16,262.64
2292,2020-01-12,19:56:00.0000000,17,26,75.87
2293,2020-01-12,19:58:00.0000000,195,11,113.38
2294,2020-01-12,19:59:00.0000000,109,21,125.77
2295,2020-01-12,20:02:00.0000000,118,18,97.7
2296,2020-01-12,20:03:00.0000000,67,19,70.02
2297,2020-01-12,20:08:00.0000000,84,9,0.0
2298,2020-01-12,20:09:00.0000000,187,9,36.37
2299,2020-01-12,20:11:00.0000000,186,28,48.86
2300,2020-01-12,20:13:00.0000000,31,30,0.0
2301,2020-01-12,20:14:00.0000000,176,20,198.38
2302,2020-01-12,20:15:00.0000000,199,15,24.35
2303,2020-01-12,20:19:00.0000000,37,10,0.0
2304,2020-01-12,20:20:00.0000000,122,5,32.18
2305,2020-01-12,20:20:00.0000000,140,28,160.54
2306,2020-01-12,20:21:00.0000000,174,20,161.48
2307,2020-01-12,20:23:00.0000000,57,10,77.83
2308,2020-01-12,20:26:00.0000000,120,7,40.05
2309,2020-01-12,20:27:00.0000000,11,16,51.18
2310,2020-01-12,20:29:00.0000000,200,20,169.3
2311,2020-01-12,20:31:00.0000000,152,1,98.25
2312,2020-01-12,20:31:00.0000000,115,12,0.0
2313,2020-01-12,20:34:00.0000000,197,6,94.89
2314,2020-01-12,20:34:00.0000000,48,5,72.77
2315,2020-01-12,20:38:00.0000000,162,20,70.33
2316,2020-01-12,20:39:00.0000000,147,22,141.95999999999998
2317,2020-01-12,20:40:00.0000000,2,10,98.05
2318,2020-01-12,20:41:00.0000000,194,5,72.77
2319,2020-01-12,20:44:00.0000000,64,6,80.64
2320,2020-01-12,20:51:00.0000000,3,15,36.7
2321,2020-01-12,20:51:00.0000000,88,21,194.94
2322,2020-01-12,20:55:00.0000000,9,21,33.08
2323,2020-01-12,20:55:00.0000000,49,25,68.71
2324,2020-01-12,20:56:00.0000000,55,12,0.0
2325,2020-01-12,20:59:00.0000000,116,27,46.59
2326,2020-01-12,21:01:00.0000000,124,23,140.53
2327,2020-01-12,21:04:00.0000000,60,25,68.71
2328,2020-01-12,21:07:00.0000000,61,1,32.08
2329,2020-01-12,21:08:00.0000000,106,26,118.2
2330,2020-01-12,21:08:00.0000000,190,1,179.23000000000002
2331,2020-01-12,21:16:00.0000000,37,2,155.82
2332,2020-01-12,21:19:00.0000000,164,24,204.55
2333,2020-01-12,21:21:00.0000000,50,5,59.82
2334,2020-01-12,21:22:00.0000000,118,19,67.68
2335,2020-01-12,21:23:00.0000000,86,13,163.83
2336,2020-01-12,21:27:00.0000000,6,20,0.0
2337,2020-01-12,21:27:00.0000000,42,28,131.29999999999998
2338,2020-01-12,21:28:00.0000000,135,29,128.86
2339,2020-01-12,21:32:00.0000000,145,6,62.58
2340,2020-01-12,21:33:00.0000000,131,6,68.61
2341,2020-01-12,21:37:00.0000000,122,8,64.57
2342,2020-01-12,21:37:00.0000000,109,12,89.13999999999999
2343,2020-01-12,21:41:00.0000000,157,5,132.70999999999998
2344,2020-01-12,21:49:00.0000000,191,1,143.28
2345,2020-01-12,21:50:00.0000000,100,29,127.28
2346,2020-01-12,21:50:00.0000000,24,17,157.66000000000005
2347,2020-01-12,21:56:00.0000000,171,2,204.66
2348,2020-01-12,21:59:00.0000000,50,28,0.0
2349,2020-01-12,22:04:00.0000000,92,13,116.15
2350,2020-01-12,22:05:00.0000000,43,20,52.75
2351,2020-01-12,22:18:00.0000000,152,29,0.0
2352,2020-01-12,22:26:00.0000000,23,1,55.17
2353,2020-01-12,22:27:00.0000000,175,21,96.45
2354,2020-01-12,22:40:00.0000000,22,3,58.28
2355,2020-01-12,22:43:00.0000000,101,29,105.78
2356,2020-01-12,22:48:00.0000000,75,4,143.48000000000002
2357,2020-01-12,23:26:00.0000000,63,22,153.22
2358,2020-01-12,23:28:00.0000000,113,12,74.28
2359,2020-01-13,11:04:00.0000000,171,10,222.5
2360,2020-01-13,11:09:00.0000000,155,5,55.3
2361,2020-01-13,11:09:00.0000000,183,18,109.36
2362,2020-01-13,11:13:00.0000000,136,28,72.35
2363,2020-01-13,11:16:00.0000000,50,22,90.56
2364,2020-01-13,11:17:00.0000000,55,21,148.74
2365,2020-01-13,11:17:00.0000000,100,14,0.0
2366,2020-01-13,11:20:00.0000000,8,20,46.74
2367,2020-01-13,11:21:00.0000000,59,24,40.37
2368,2020-01-13,11:25:00.0000000,162,4,0.0
2369,2020-01-13,11:25:00.0000000,112,13,38.05
2370,2020-01-13,11:25:00.0000000,190,26,88.16
2371,2020-01-13,11:26:00.0000000,125,18,270.96000000000004
2372,2020-01-13,11:33:00.0000000,115,12,32.49
2373,2020-01-13,11:34:00.0000000,21,1,86.72
2374,2020-01-13,11:37:00.0000000,17,2,48.73
2375,2020-01-13,11:39:00.0000000,67,20,80.37
2376,2020-01-13,11:42:00.0000000,191,14,32.65
2377,2020-01-13,11:43:00.0000000,89,11,327.57
2378,2020-01-13,11:44:00.0000000,62,13,0.0
2379,2020-01-13,11:46:00.0000000,165,7,0.0
2380,2020-01-13,11:52:00.0000000,162,15,0.0
2381,2020-01-13,11:59:00.0000000,177,9,0.0
2382,2020-01-13,11:59:00.0000000,114,12,0.0
2383,2020-01-13,12:01:00.0000000,50,5,31.07
2384,2020-01-13,12:02:00.0000000,195,23,118.85
2385,2020-01-13,12:02:00.0000000,123,1,67.56
2386,2020-01-13,12:04:00.0000000,53,3,42.52
2387,2020-01-13,12:04:00.0000000,120,19,96.93
2388,2020-01-13,12:04:00.0000000,47,28,152.7
2389,2020-01-13,12:12:00.0000000,182,10,62.44
2390,2020-01-13,12:13:00.0000000,174,30,160.57999999999998
2391,2020-01-13,12:17:00.0000000,45,5,104.54999999999998
2392,2020-01-13,12:22:00.0000000,153,29,0.0
2393,2020-01-13,12:22:00.0000000,79,20,0.0
2394,2020-01-13,12:23:00.0000000,154,1,87.25
2395,2020-01-13,12:24:00.0000000,92,1,152.8
2396,2020-01-13,12:27:00.0000000,33,22,135.62
2397,2020-01-13,12:29:00.0000000,195,5,62.14
2398,2020-01-13,12:29:00.0000000,162,8,248.66000000000005
2399,2020-01-13,12:33:00.0000000,69,13,103.15
2400,2020-01-13,12:34:00.0000000,128,27,30.53
2401,2020-01-13,12:36:00.0000000,197,29,23.32
2402,2020-01-13,12:36:00.0000000,196,9,0.0
2403,2020-01-13,12:42:00.0000000,95,28,40.98
2404,2020-01-13,12:44:00.0000000,23,3,151.47
2405,2020-01-13,12:49:00.0000000,129,6,179.26
2406,2020-01-13,12:57:00.0000000,64,21,77.97
2407,2020-01-13,12:57:00.0000000,197,9,36.37
2408,2020-01-13,12:59:00.0000000,129,10,100.37
2409,2020-01-13,13:09:00.0000000,129,8,171.09
2410,2020-01-13,13:14:00.0000000,48,16,186.5
2411,2020-01-13,13:15:00.0000000,50,22,44.22
2412,2020-01-13,13:16:00.0000000,114,4,185.79
2413,2020-01-13,13:18:00.0000000,9,30,0.0
2414,2020-01-13,13:19:00.0000000,169,8,73.56
2415,2020-01-13,13:19:00.0000000,105,24,43.71
2416,2020-01-13,13:21:00.0000000,142,13,109.78
2417,2020-01-13,13:23:00.0000000,127,17,132.8
2418,2020-01-13,13:29:00.0000000,198,5,0.0
2419,2020-01-13,13:31:00.0000000,151,21,124.25
2420,2020-01-13,13:31:00.0000000,77,18,56.7
2421,2020-01-13,13:32:00.0000000,171,3,69.8
2422,2020-01-13,13:33:00.0000000,1,14,95.04
2423,2020-01-13,13:34:00.0000000,181,7,0.0
2424,2020-01-13,13:35:00.0000000,128,26,72.61
2425,2020-01-13,13:36:00.0000000,43,2,0.0
2426,2020-01-13,13:37:00.0000000,184,24,95.74
2427,2020-01-13,13:39:00.0000000,175,26,101.51
2428,2020-01-13,13:43:00.0000000,190,28,35.23
2429,2020-01-13,13:47:00.0000000,119,28,73.52
2430,2020-01-13,13:50:00.0000000,90,29,77.53999999999999
2431,2020-01-13,13:52:00.0000000,137,8,37.41
2432,2020-01-13,13:53:00.0000000,195,5,82.28999999999999
2433,2020-01-13,13:56:00.0000000,44,22,219.1
